stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
ENSP00000327589	ENSP00000273588	GLUD2	AMT	9606	0.857	0	0	0	0.092	0	0.8	0.276
ENSP00000327589	ENSP00000277865	GLUD2	GLUD1	9606	0.919	0	0	0.00527	0	0.608	0.8	0.00758000000000001
ENSP00000327589	ENSP00000290597	GLUD2	ALDH4A1	9606	0.935	0.064	0	0	0.114	0.111	0.9	0.255
ENSP00000327589	ENSP00000291670	GLUD2	FTCD	9606	0.824	0	0	0	0	0	0.8	0.157
ENSP00000327589	ENSP00000293404	GLUD2	NAGS	9606	0.913	0	0	0	0.051	0	0.9	0.161
ENSP00000327589	ENSP00000295266	GLUD2	PDHA2	9606	0.818	0.149	0	0	0.12	0	0.108	0.759
ENSP00000327589	ENSP00000299518	GLUD2	IDH3A	9606	0.916	0.051	0	0	0.103	0	0.881	0.274
ENSP00000327589	ENSP00000305995	GLUD2	PGK2	9606	0.814	0.063	0	0	0.161	0	0	0.782
ENSP00000327589	ENSP00000307900	GLUD2	GLUL	9606	0.952	0	0	0	0.085	0	0.9	0.525
ENSP00000327589	ENSP00000317379	GLUD2	GLS	9606	0.923	0	0	0	0	0	0.9	0.264
ENSP00000327589	ENSP00000319531	GLUD2	GCSH	9606	0.827	0	0	0	0.055	0	0.8	0.161
ENSP00000327589	ENSP00000319814	GLUD2	PCK1	9606	0.818	0	0	0	0.053	0	0.8	0.119
ENSP00000327589	ENSP00000325548	GLUD2	CNDP2	9606	0.821	0	0	0	0.055	0	0.8	0.129
ENSP00000327589	ENSP00000327070	GLUD2	MDH2	9606	0.915	0	0	0	0.214	0	0.8	0.504
ENSP00000327589	ENSP00000331897	GLUD2	IDH2	9606	0.935	0	0	0	0.105	0.139	0.882	0.371
ENSP00000327589	ENSP00000333667	GLUD2	SHMT2	9606	0.713	0	0	0	0.066	0	0	0.705
ENSP00000327589	ENSP00000338964	GLUD2	GGT7	9606	0.82	0	0	0	0	0	0.8	0.14
ENSP00000327589	ENSP00000342056	GLUD2	CS	9606	0.907	0	0	0	0.182	0	0.8	0.482
ENSP00000327589	ENSP00000343488	GLUD2	EARS2	9606	0.824	0.046	0	0	0.055	0	0.8	0.141
ENSP00000327589	ENSP00000345282	GLUD2	GPT2	9606	0.958	0.048	0	0	0.072	0	0.941	0.297
ENSP00000327589	ENSP00000345774	GLUD2	ALDH3A2	9606	0.878	0.064	0	0	0.114	0.111	0.8	0.301
ENSP00000327589	ENSP00000346827	GLUD2	ALDH9A1	9606	0.873	0.064	0	0	0.114	0.12	0.8	0.265
ENSP00000327589	ENSP00000350928	GLUD2	GAD1	9606	0.955	0	0	0	0.055	0	0.941	0.269
ENSP00000327589	ENSP00000351682	GLUD2	CNDP1	9606	0.821	0	0	0	0.055	0	0.8	0.129
ENSP00000327589	ENSP00000355890	GLUD2	EPRS	9606	0.903	0.057	0	0	0.093	0	0.8	0.504
ENSP00000327589	ENSP00000359211	GLUD2	DPYD	9606	0.838	0.095	0	0	0.099	0.531	0	0.628
ENSP00000327589	ENSP00000359258	GLUD2	GCLM	9606	0.819	0	0	0	0.055	0	0.8	0.123
ENSP00000327589	ENSP00000359539	GLUD2	GOT1	9606	0.952	0	0	0	0.123	0	0.9	0.504
ENSP00000327589	ENSP00000360268	GLUD2	ALDH18A1	9606	0.974	0	0	0	0.051	0	0.949	0.505
ENSP00000327589	ENSP00000363216	GLUD2	OGDHL	9606	0.883	0	0	0	0.269	0.183	0.8	0.142
ENSP00000327589	ENSP00000366927	GLUD2	ALDH1B1	9606	0.872	0.064	0	0	0.114	0.121	0.8	0.261
ENSP00000327589	ENSP00000370223	GLUD2	IDH3B	9606	0.904	0.051	0	0	0.101	0	0.881	0.165
ENSP00000327589	ENSP00000370737	GLUD2	GLDC	9606	0.903	0	0	0	0.106	0	0.8	0.504
ENSP00000327589	ENSP00000377527	GLUD2	PC	9606	0.855	0	0	0	0.072	0	0.8	0.285
ENSP00000327589	ENSP00000377696	GLUD2	NIT2	9606	0.912	0.044	0	0	0.058	0	0.9	0.14
ENSP00000327589	ENSP00000378408	GLUD2	GPT	9606	0.958	0.048	0	0	0.072	0	0.941	0.297
ENSP00000327589	ENSP00000379895	GLUD2	GATM	9606	0.8	0	0	0	0	0	0.8	0
ENSP00000327589	ENSP00000381340	GLUD2	GGT5	9606	0.82	0	0	0	0	0	0.8	0.14
ENSP00000327589	ENSP00000387123	GLUD2	ALDH7A1	9606	0.87	0.064	0	0	0.114	0.111	0.8	0.255
ENSP00000327589	ENSP00000389009	GLUD2	CARNS1	9606	0.829	0.061	0	0	0.049	0	0.8	0.157
ENSP00000327589	ENSP00000402608	GLUD2	CPS1	9606	0.947	0.062	0	0	0.088	0	0.9	0.462
ENSP00000327589	ENSP00000438144	GLUD2	MDH1	9606	0.911	0	0	0	0.116	0	0.8	0.539
ENSP00000327589	ENSP00000450353	GLUD2	ENSG00000257767	9606	0.871	0.064	0	0	0.114	0.12	0.8	0.255
ENSP00000327589	ENSP00000458307	GLUD2	GGT6	9606	0.82	0	0	0	0	0	0.8	0.14
ENSP00000333142	ENSP00000078429	PLA2G6	GNA11	9606	0.821	0	0	0	0.055	0.09	0.8	0.083
ENSP00000333142	ENSP00000215832	PLA2G6	MAPK1	9606	0.872	0	0	0	0.052	0.172	0.8	0.284
ENSP00000333142	ENSP00000219345	PLA2G6	PLA2G15	9606	0.952	0	0	0	0.053	0	0.9	0.535
ENSP00000333142	ENSP00000219368	PLA2G6	FA2H	9606	0.764	0	0	0	0	0	0	0.764
ENSP00000333142	ENSP00000221307	PLA2G6	CYP4F3	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000221700	PLA2G6	CYP4F2	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000229266	PLA2G6	CHPT1	9606	0.903	0	0	0	0.042	0	0.9	0.075
ENSP00000333142	ENSP00000251535	PLA2G6	ALOX12	9606	0.926	0	0	0	0	0	0.9	0.293
ENSP00000333142	ENSP00000252945	PLA2G6	CYP2E1	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000253792	PLA2G6	ACLY	9606	0.712	0.373	0	0	0.111	0	0	0.525
ENSP00000333142	ENSP00000255389	PLA2G6	PEMT	9606	0.912	0	0	0	0	0	0.9	0.165
ENSP00000333142	ENSP00000259486	PLA2G6	ENPP2	9606	0.914	0	0	0	0.051	0.042	0.9	0.169
ENSP00000333142	ENSP00000260585	PLA2G6	EPT1	9606	0.9	0	0	0	0.042	0	0.9	0.045
ENSP00000333142	ENSP00000260682	PLA2G6	CYP2C9	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000262134	PLA2G6	LPCAT2	9606	0.917	0	0	0	0.066	0	0.9	0.192
ENSP00000333142	ENSP00000262890	PLA2G6	PAFAH1B3	9606	0.9	0	0	0	0	0	0.9	0.045
ENSP00000333142	ENSP00000263025	PLA2G6	MAPK3	9606	0.874	0	0	0	0.052	0.172	0.8	0.294
ENSP00000333142	ENSP00000263088	PLA2G6	PLD2	9606	0.925	0	0	0	0.055	0.053	0.9	0.263
ENSP00000333142	ENSP00000263431	PLA2G6	PRKCG	9606	0.829	0	0	0	0.054	0.135	0.8	0.08
ENSP00000333142	ENSP00000266095	PLA2G6	PISD	9606	0.925	0	0	0	0.054	0.042	0.9	0.275
ENSP00000333142	ENSP00000274793	PLA2G6	PLA2G7	9606	0.934	0	0	0	0.055	0	0.9	0.361
ENSP00000333142	ENSP00000278840	PLA2G6	FADS2	9606	0.906	0	0	0	0	0	0.9	0.103
ENSP00000333142	ENSP00000283415	PLA2G6	LPCAT1	9606	0.913	0	0	0	0.066	0	0.9	0.145
ENSP00000333142	ENSP00000286548	PLA2G6	GNAQ	9606	0.821	0	0	0	0.055	0.09	0.8	0.085
ENSP00000333142	ENSP00000293761	PLA2G6	ALOX15	9606	0.921	0	0	0	0	0	0.9	0.248
ENSP00000333142	ENSP00000296741	PLA2G6	ENPP6	9606	0.901	0	0	0	0.051	0.042	0.9	0.047
ENSP00000333142	ENSP00000298910	PLA2G6	LRRK2	9606	0.739	0	0	0	0.052	0.339	0	0.617
ENSP00000333142	ENSP00000302108	PLA2G6	PANK1	9606	0.73	0	0	0	0.044	0	0	0.73
ENSP00000333142	ENSP00000305355	PLA2G6	PRKCB	9606	0.83	0	0	0	0.054	0.135	0.8	0.084
ENSP00000333142	ENSP00000306124	PLA2G6	PRKCE	9606	0.834	0	0	0	0.054	0.135	0.8	0.106
ENSP00000333142	ENSP00000308258	PLA2G6	PTDSS2	9606	0.9	0	0	0	0.043	0	0.9	0
ENSP00000333142	ENSP00000311095	PLA2G6	CYP4A11	9606	0.904	0	0	0	0	0	0.9	0.084
ENSP00000333142	ENSP00000312286	PLA2G6	PLA2G1B	9606	0.903	0	0	0	0.055	0.36	0	0.852
ENSP00000333142	ENSP00000313377	PLA2G6	PANK2	9606	0.759	0	0	0	0.044	0	0	0.759
ENSP00000333142	ENSP00000315167	PLA2G6	ALOX12B	9606	0.902	0	0	0	0	0	0.9	0.068
ENSP00000333142	ENSP00000317300	PLA2G6	LPCAT4	9606	0.904	0	0	0	0.066	0	0.9	0.055
ENSP00000333142	ENSP00000319851	PLA2G6	CHDH	9606	0.834	0	0	0	0.052	0.192	0.8	0.045
ENSP00000333142	ENSP00000320043	PLA2G6	LYPLA1	9606	0.908	0.051	0	0	0	0	0.9	0.111
ENSP00000333142	ENSP00000320337	PLA2G6	PLA2G16	9606	0.913	0	0	0	0	0	0.9	0.174
ENSP00000333142	ENSP00000321038	PLA2G6	TMEM86B	9606	0.906	0	0	0	0	0	0.9	0.106
ENSP00000333142	ENSP00000324648	PLA2G6	CYP2B6	9606	0.912	0	0	0	0	0	0.9	0.156
ENSP00000333142	ENSP00000330442	PLA2G6	PLB1	9606	0.905	0	0	0	0	0	0.9	0.089
ENSP00000333142	ENSP00000331602	PLA2G6	PRKCD	9606	0.832	0	0	0	0.054	0.135	0.8	0.096
ENSP00000333142	ENSP00000333212	PLA2G6	CYP2U1	9606	0.903	0	0	0	0.049	0	0.9	0.065
ENSP00000333142	ENSP00000337701	PLA2G6	PNPLA2	9606	0.827	0	0	0	0.054	0	0	0.824
ENSP00000333142	ENSP00000337915	PLA2G6	CYP3A4	9606	0.902	0	0	0	0	0	0.9	0.066
ENSP00000333142	ENSP00000342007	PLA2G6	CYP1A2	9606	0.917	0	0	0	0	0	0.9	0.211
ENSP00000333142	ENSP00000342793	PLA2G6	PLD1	9606	0.911	0	0	0	0.055	0.053	0.9	0.127
ENSP00000333142	ENSP00000348901	PLA2G6	PLD3	9606	0.903	0	0	0	0	0	0.9	0.074
ENSP00000333142	ENSP00000349467	PLA2G6	CALM1	9606	0.783	0	0	0	0.049	0.399	0	0.65
ENSP00000333142	ENSP00000349696	PLA2G6	CEPT1	9606	0.9	0	0	0	0.042	0	0.9	0
ENSP00000333142	ENSP00000354612	PLA2G6	PTGS1	9606	0.927	0	0	0	0	0	0.9	0.304
ENSP00000333142	ENSP00000356438	PLA2G6	PTGS2	9606	0.934	0	0	0	0	0	0.9	0.369
ENSP00000333142	ENSP00000360247	PLA2G6	CYP2J2	9606	0.913	0	0	0	0	0	0.9	0.169
ENSP00000333142	ENSP00000360317	PLA2G6	CYP2C8	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000360372	PLA2G6	CYP2C19	9606	0.902	0	0	0	0	0	0.9	0.065
ENSP00000333142	ENSP00000363400	PLA2G6	PAFAH2	9606	0.912	0	0	0	0.055	0	0.9	0.153
ENSP00000333142	ENSP00000363512	PLA2G6	ALOX5	9606	0.935	0	0	0	0	0	0.9	0.377
ENSP00000333142	ENSP00000364252	PLA2G6	PLA2G2A	9606	0.895	0	0	0	0.049	0	0	0.893
ENSP00000333142	ENSP00000366525	PLA2G6	FTL	9606	0.759	0	0	0	0	0	0	0.759
ENSP00000333142	ENSP00000369530	PLA2G6	ALOX15B	9606	0.908	0	0	0	0	0	0.9	0.124
ENSP00000333142	ENSP00000376372	PLA2G6	PLD4	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000333142	ENSP00000380378	PLA2G6	PAFAH1B1	9606	0.914	0.09	0	0	0.053	0.103	0.9	0.064
ENSP00000333142	ENSP00000384610	PLA2G6	PNPLA7	9606	0.957	0	0	0	0.172	0	0.9	0.524
ENSP00000333142	ENSP00000393847	PLA2G6	PLA2G10	9606	0.854	0	0	0	0.049	0	0	0.853
ENSP00000333142	ENSP00000407509	PLA2G6	PNPLA6	9606	0.962	0	0	0	0.172	0	0.9	0.585
ENSP00000333142	ENSP00000408695	PLA2G6	PRKCA	9606	0.842	0	0	0	0.054	0.135	0.8	0.151
ENSP00000333142	ENSP00000430548	PLA2G6	PTDSS1	9606	0.9	0	0	0	0.043	0	0.9	0
ENSP00000338020	ENSP00000157812	EIF4G1	PSMC4	9606	0.909	0	0	0	0.073	0	0.9	0.106
ENSP00000338020	ENSP00000196551	EIF4G1	RPS5	9606	0.912	0	0	0	0.053	0	0.9	0.149
ENSP00000338020	ENSP00000202773	EIF4G1	RPL6	9606	0.906	0	0	0	0.063	0	0.9	0.086
ENSP00000338020	ENSP00000216190	EIF4G1	EIF3D	9606	0.95	0	0	0	0.262	0	0.9	0.38
ENSP00000338020	ENSP00000216554	EIF4G1	EIF5	9606	0.985	0	0	0	0.124	0.472	0.9	0.723
ENSP00000338020	ENSP00000216727	EIF4G1	PABPN1	9606	0.757	0	0	0	0.072	0.417	0	0.588
ENSP00000338020	ENSP00000217073	EIF4G1	PABPC1L	9606	0.91	0	0	0	0.229	0.548	0	0.763
ENSP00000338020	ENSP00000219473	EIF4G1	USP10	9606	0.781	0	0	0	0.102	0.614	0	0.42
ENSP00000338020	ENSP00000220849	EIF4G1	EIF3E	9606	0.953	0	0	0	0.226	0	0.9	0.447
ENSP00000338020	ENSP00000221232	EIF4G1	CNOT3	9606	0.924	0	0	0	0.229	0	0.9	0.097
ENSP00000338020	ENSP00000222247	EIF4G1	RPL18A	9606	0.907	0	0	0	0	0	0.9	0.109
ENSP00000338020	ENSP00000225430	EIF4G1	RPL19	9606	0.901	0	0	0	0.042	0	0.9	0.058
ENSP00000338020	ENSP00000225577	EIF4G1	RPS6KB1	9606	0.972	0	0	0	0.055	0	0.9	0.735
ENSP00000338020	ENSP00000227378	EIF4G1	HSPA8	9606	0.975	0	0	0	0.073	0	0.9	0.758
ENSP00000338020	ENSP00000229195	EIF4G1	CNOT2	9606	0.906	0	0	0	0.054	0	0.9	0.091
ENSP00000338020	ENSP00000230050	EIF4G1	RPS12	9606	0.905	0	0	0	0.073	0	0.9	0.066
ENSP00000338020	ENSP00000248342	EIF4G1	EIF3K	9606	0.919	0	0	0	0.072	0	0.9	0.204
ENSP00000338020	ENSP00000248553	EIF4G1	HSPB1	9606	0.969	0	0	0	0	0.36	0.9	0.563
ENSP00000338020	ENSP00000250405	EIF4G1	BCL2L2	9606	0.752	0	0	0	0.072	0.417	0	0.578
ENSP00000338020	ENSP00000250784	EIF4G1	RPS4Y1	9606	0.906	0	0	0	0.072	0	0.9	0.07
ENSP00000338020	ENSP00000251453	EIF4G1	RPS16	9606	0.912	0	0	0	0.073	0	0.9	0.135
ENSP00000338020	ENSP00000252115	EIF4G1	POLDIP3	9606	0.711	0	0	0	0.056	0.642	0	0.214
ENSP00000338020	ENSP00000252543	EIF4G1	RPL36	9606	0.925	0	0	0	0.053	0	0.9	0.28
ENSP00000338020	ENSP00000253039	EIF4G1	EIF2S3	9606	0.935	0	0	0	0.232	0	0.9	0.23
ENSP00000338020	ENSP00000253108	EIF4G1	EIF3G	9606	0.948	0	0	0	0.106	0	0.9	0.465
ENSP00000338020	ENSP00000253788	EIF4G1	RPL27	9606	0.905	0	0	0	0.054	0	0.9	0.081
ENSP00000338020	ENSP00000256383	EIF4G1	EIF2S1	9606	0.972	0	0	0	0.135	0.094	0.9	0.686
ENSP00000338020	ENSP00000258416	EIF4G1	EIF4E2	9606	0.967	0	0	0	0.091	0.686	0.8	0.503
ENSP00000338020	ENSP00000259469	EIF4G1	RPL35	9606	0.905	0	0	0	0	0	0.9	0.096
ENSP00000338020	ENSP00000261868	EIF4G1	EIF3J	9606	0.959	0	0	0	0.073	0.336	0.9	0.414
ENSP00000338020	ENSP00000261951	EIF4G1	CNOT6	9606	0.921	0	0	0	0.103	0	0.9	0.19
ENSP00000338020	ENSP00000262056	EIF4G1	EIF4B	9606	0.997	0	0	0	0.145	0.787	0.9	0.896
ENSP00000338020	ENSP00000262584	EIF4G1	RPL8	9606	0.901	0	0	0	0.055	0	0.9	0
ENSP00000338020	ENSP00000262803	EIF4G1	UPF1	9606	0.962	0	0	0	0.125	0	0.9	0.608
ENSP00000338020	ENSP00000263073	EIF4G1	SMG6	9606	0.919	0	0	0	0.052	0	0.9	0.215
ENSP00000338020	ENSP00000264645	EIF4G1	CASC3	9606	0.92	0	0	0	0.047	0	0.9	0.234
ENSP00000338020	ENSP00000264903	EIF4G1	CNOT6L	9606	0.914	0	0	0	0.103	0	0.9	0.126
ENSP00000338020	ENSP00000264951	EIF4G1	XRN1	9606	0.84	0	0	0	0.197	0.513	0	0.623
ENSP00000338020	ENSP00000265100	EIF4G1	RPL26L1	9606	0.9	0	0	0	0	0	0.9	0.045
ENSP00000338020	ENSP00000265164	EIF4G1	CASP6	9606	0.9	0	0	0	0	0	0.9	0.05
ENSP00000338020	ENSP00000265753	EIF4G1	EIF4H	9606	0.96	0	0	0	0.126	0.17	0.9	0.514
ENSP00000338020	ENSP00000268661	EIF4G1	RPL3L	9606	0.91	0	0	0	0.102	0	0.9	0.082
ENSP00000338020	ENSP00000269349	EIF4G1	EIF4A3	9606	0.993	0	0	0	0.074	0.679	0.9	0.807
ENSP00000338020	ENSP00000270066	EIF4G1	SMG9	9606	0.905	0	0	0	0	0	0.9	0.091
ENSP00000338020	ENSP00000270625	EIF4G1	RPS11	9606	0.9	0	0	0	0	0	0.9	0.046
ENSP00000338020	ENSP00000272317	EIF4G1	RPS27A	9606	0.909	0	0	0	0.054	0	0.9	0.122
ENSP00000338020	ENSP00000273064	EIF4G1	RQCD1	9606	0.906	0	0	0	0.058	0	0.9	0.088
ENSP00000338020	ENSP00000274242	EIF4G1	RPL37	9606	0.901	0	0	0	0	0	0.9	0.054
ENSP00000338020	ENSP00000276201	EIF4G1	UPF3B	9606	0.955	0	0	0	0.06	0.357	0.9	0.348
ENSP00000338020	ENSP00000281589	EIF4G1	PABPC3	9606	0.855	0	0	0	0.229	0.548	0	0.619
ENSP00000338020	ENSP00000285896	EIF4G1	CNOT8	9606	0.914	0	0	0	0.093	0	0.9	0.137
ENSP00000338020	ENSP00000286186	EIF4G1	CASP10	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000287038	EIF4G1	RPL30	9606	0.907	0	0	0	0	0	0.9	0.117
ENSP00000338020	ENSP00000288666	EIF4G1	RPS4Y2	9606	0.906	0	0	0	0.072	0	0.9	0.07
ENSP00000338020	ENSP00000289371	EIF4G1	EIF5B	9606	0.962	0	0	0	0.234	0	0.9	0.548
ENSP00000338020	ENSP00000289382	EIF4G1	C2orf29	9606	0.901	0	0	0	0.053	0	0.9	0
ENSP00000338020	ENSP00000293831	EIF4G1	EIF4A1	9606	0.999	0	0	0	0.1	0.887	0.9	0.976
ENSP00000338020	ENSP00000293842	EIF4G1	RPL26	9606	0.912	0	0	0	0	0	0.9	0.164
ENSP00000338020	ENSP00000294189	EIF4G1	RPL29	9606	0.91	0	0	0	0	0	0.9	0.145
ENSP00000338020	ENSP00000296277	EIF4G1	RPL39L	9606	0.901	0	0	0	0	0	0.9	0.06
ENSP00000338020	ENSP00000296674	EIF4G1	RPS23	9606	0.914	0	0	0	0.056	0	0.9	0.168
ENSP00000338020	ENSP00000298283	EIF4G1	RPL10L	9606	0.903	0	0	0	0.055	0	0.9	0.062
ENSP00000338020	ENSP00000300917	EIF4G1	SMG8	9606	0.911	0	0	0	0.054	0	0.9	0.142
ENSP00000338020	ENSP00000301730	EIF4G1	RNPS1	9606	0.965	0	0	0	0.072	0.386	0.9	0.471
ENSP00000338020	ENSP00000302768	EIF4G1	PAIP1	9606	0.93	0	0	0	0.048	0	0.9	0.304791
ENSP00000338020	ENSP00000302896	EIF4G1	RPS9	9606	0.906	0	0	0	0.099	0	0.9	0
ENSP00000338020	ENSP00000304697	EIF4G1	UBB	9606	0.916	0	0	0	0.054	0	0.9	0.184
ENSP00000338020	ENSP00000307889	EIF4G1	RPL13	9606	0.903	0	0	0	0.074	0	0.9	0
ENSP00000338020	ENSP00000308012	EIF4G1	PABPC5	9606	0.742	0	0	0	0.229	0.431	0	0.46
ENSP00000338020	ENSP00000308472	EIF4G1	EIF4EBP3	9606	0.934	0	0	0	0	0	0.72	0.774
ENSP00000338020	ENSP00000309334	EIF4G1	RPL15	9606	0.907	0	0	0	0.072	0	0.9	0.081
ENSP00000338020	ENSP00000309830	EIF4G1	RPL38	9606	0.904	0	0	0	0.06	0	0.9	0.065
ENSP00000338020	ENSP00000310040	EIF4G1	EIF3F	9606	0.985	0	0	0	0.126	0.774	0.9	0.362
ENSP00000338020	ENSP00000311028	EIF4G1	RPS14	9606	0.908	0	0	0	0	0	0.9	0.122
ENSP00000338020	ENSP00000311032	EIF4G1	CASP3	9606	0.932	0	0	0	0.052	0	0.9	0.344
ENSP00000338020	ENSP00000311430	EIF4G1	RPL4	9606	0.914	0	0	0	0.11	0	0.9	0.121
ENSP00000338020	ENSP00000312664	EIF4G1	CASP2	9606	0.904	0	0	0	0	0	0.9	0.079
ENSP00000338020	ENSP00000313007	EIF4G1	PABPC1	9606	0.999	0	0	0	0.229	0.725	0.9	0.958
ENSP00000338020	ENSP00000313199	EIF4G1	HNRNPD	9606	0.861	0	0	0	0.126	0.446	0	0.736
ENSP00000338020	ENSP00000317817	EIF4G1	SH2D3C	9606	0.784	0	0	0	0	0	0	0.784
ENSP00000338020	ENSP00000318646	EIF4G1	RPS15A	9606	0.945	0	0	0	0.055	0.391	0.9	0.159
ENSP00000338020	ENSP00000319240	EIF4G1	MAGOHB	9606	0.915	0	0	0	0	0	0.9	0.187
ENSP00000338020	ENSP00000320949	EIF4G1	CNOT1	9606	0.933	0	0	0	0.155	0	0.9	0.273
ENSP00000338020	ENSP00000322419	EIF4G1	RPLP2	9606	0.904	0	0	0	0.065	0	0.9	0.064
ENSP00000338020	ENSP00000323714	EIF4G1	EIF4E1B	9606	0.99	0	0	0	0.091	0.863	0.8	0.654
ENSP00000338020	ENSP00000324804	EIF4G1	PPP2R1A	9606	0.904	0	0	0	0.055	0	0.9	0.066
ENSP00000338020	ENSP00000325074	EIF4G1	PPP2R2A	9606	0.901	0	0	0	0.057	0	0.9	0
ENSP00000338020	ENSP00000326381	EIF4G1	EIF4A2	9606	0.999	0	0	0	0.074	0.709	0.9	0.976
ENSP00000338020	ENSP00000326806	EIF4G1	NCBP2	9606	0.987	0	0	0	0.059	0.596	0.9	0.716
ENSP00000338020	ENSP00000330060	EIF4G1	CNOT10	9606	0.901	0	0	0	0.06	0	0.9	0
ENSP00000338020	ENSP00000330237	EIF4G1	CASP9	9606	0.915	0	0	0	0	0	0.9	0.189
ENSP00000338020	ENSP00000331019	EIF4G1	RPS27L	9606	0.901	0	0	0	0	0	0.9	0.051
ENSP00000338020	ENSP00000332604	EIF4G1	EIF3C	9606	0.972	0	0	0	0.543	0	0.9	0.45
ENSP00000338020	ENSP00000333001	EIF4G1	RBM8A	9606	0.916	0	0	0	0.055	0	0.9	0.185
ENSP00000338020	ENSP00000339027	EIF4G1	RPLP0	9606	0.913	0	0	0	0.14	0	0.9	0.071
ENSP00000338020	ENSP00000339095	EIF4G1	RPS7	9606	0.905	0	0	0	0	0	0.9	0.092
ENSP00000338020	ENSP00000339795	EIF4G1	RPL7	9606	0.909	0	0	0	0.056	0	0.9	0.114
ENSP00000338020	ENSP00000340281	EIF4G1	EIF4G2	9606	0.981	0	0	0	0.066	0.774	0.9	0.21692
ENSP00000338020	ENSP00000340691	EIF4G1	EIF4EBP1	9606	0.992	0	0	0	0.047	0	0.9	0.929
ENSP00000338020	ENSP00000341247	EIF4G1	GSPT2	9606	0.934	0	0	0	0.275	0	0.9	0.166
ENSP00000338020	ENSP00000341730	EIF4G1	RPL10	9606	0.903	0	0	0	0.055	0	0.9	0.062
ENSP00000338020	ENSP00000341885	EIF4G1	RPS2	9606	0.922	0	0	0	0.101	0.072	0.9	0.183
ENSP00000338020	ENSP00000344818	EIF4G1	UBC	9606	0.908	0	0	0	0.054	0	0.9	0.113
ENSP00000338020	ENSP00000345156	EIF4G1	RPL14	9606	0.904	0	0	0	0.055	0	0.9	0.07
ENSP00000338020	ENSP00000345957	EIF4G1	RPS21	9606	0.905	0	0	0	0	0	0.9	0.092
ENSP00000338020	ENSP00000346001	EIF4G1	RPL3	9606	0.917	0	0	0	0.102	0	0.9	0.159
ENSP00000338020	ENSP00000346012	EIF4G1	RPL36AL	9606	0.9	0	0	0	0	0	0.9	0.046
ENSP00000338020	ENSP00000346015	EIF4G1	RPL27A	9606	0.908	0	0	0	0.047	0	0.9	0.112
ENSP00000338020	ENSP00000346022	EIF4G1	RPL9	9606	0.904	0	0	0	0.045	0	0.9	0.079
ENSP00000338020	ENSP00000346027	EIF4G1	RPL21	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000346037	EIF4G1	RPLP1	9606	0.913	0	0	0	0.055	0	0.9	0.157
ENSP00000338020	ENSP00000346050	EIF4G1	RPS3A	9606	0.914	0	0	0	0.055	0	0.9	0.168
ENSP00000338020	ENSP00000346067	EIF4G1	RPSA	9606	0.905	0	0	0	0.073	0	0.9	0.058
ENSP00000338020	ENSP00000346080	EIF4G1	RPL22L1	9606	0.9	0	0	0	0	0	0.9	0.047
ENSP00000338020	ENSP00000346088	EIF4G1	RPL22	9606	0.903	0	0	0	0	0	0.9	0.074
ENSP00000338020	ENSP00000347271	EIF4G1	RPS10	9606	0.91	0	0	0	0.052	0	0.9	0.136
ENSP00000338020	ENSP00000348578	EIF4G1	G3BP1	9606	0.824	0	0	0	0.175	0.623	0	0.48
ENSP00000338020	ENSP00000348708	EIF4G1	UPF2	9606	0.968	0	0	0	0.122	0.357	0.9	0.5
ENSP00000338020	ENSP00000348849	EIF4G1	RPS26	9606	0.909	0	0	0	0.046	0	0.9	0.129
ENSP00000338020	ENSP00000349428	EIF4G1	PTBP1	9606	0.968	0	0	0	0.13	0.24	0.9	0.584
ENSP00000338020	ENSP00000350990	EIF4G1	TNKS1BP1	9606	0.939	0	0	0	0.049	0.417	0.9	0
ENSP00000338020	ENSP00000351273	EIF4G1	CASP8	9606	0.915	0	0	0	0	0	0.9	0.194
ENSP00000338020	ENSP00000351490	EIF4G1	MAX	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000353741	EIF4G1	ETF1	9606	0.919	0	0	0	0.126	0	0.9	0.147
ENSP00000338020	ENSP00000354125	EIF4G1	EIF3B	9606	0.994	0	0	0	0.434	0.61	0.9	0.794
ENSP00000338020	ENSP00000354558	EIF4G1	MTOR	9606	0.866	0	0	0	0.072	0	0	0.86
ENSP00000338020	ENSP00000354739	EIF4G1	RPL12	9606	0.906	0	0	0	0.048	0	0.9	0.092
ENSP00000338020	ENSP00000355261	EIF4G1	SMG5	9606	0.927	0	0	0	0.054	0	0.9	0.292
ENSP00000338020	ENSP00000355279	EIF4G1	CNOT7	9606	0.946	0	0	0	0.093	0	0.9	0.454
ENSP00000338020	ENSP00000355315	EIF4G1	RPL39	9606	0.902	0	0	0	0	0	0.9	0.062
